region,FBI_cnt,sv_group_cnt,sample_cnt,SRR3760937,SRR3760940,SRR3825071,SRR3987259,SRR5114912,SRR5115059,SRR3760936,SRR3760945,SRR3760946,SRR3760949,SRR3760954,SRR3760957,SRR3760960,SRR3760962,SRR3760965,SRR3760970,SRR3760973,SRR3760975,SRR3760978,SRR3760985,SRR3760987,SRR3760995,SRR3760996,SRR3760997,SRR3761001,SRR3761002,SRR3761005,SRR3761011,SRR3761013,SRR3761015,SRR3761020,SRR3761024,SRR3761025,SRR3761026,SRR3761030,SRR3761033,SRR3761035,SRR3825048,SRR3825050,SRR3825053,SRR3825058,SRR3825060,SRR3825064,SRR3825068,SRR3825076,SRR3825079,SRR3825081,SRR3825083,SRR3825086,SRR3825088,SRR3825093,SRR3825094,SRR3825096,SRR3825098,SRR3825100,SRR3825106,SRR3825108,SRR3825112,SRR3825121,SRR3825123,SRR3825125,SRR3825132,SRR3825137,SRR3825141,SRR3825142,SRR3825143,SRR3825145,SRR3825147,SRR3928800,SRR3928803,SRR3928804,SRR3928807,SRR3928810,SRR3928822,SRR3928827,SRR3928830,SRR3928831,SRR3928834,SRR3928841,SRR3928842,SRR3928843,SRR3928849,SRR3928850,SRR3928851,SRR3928856,SRR3928859,SRR3928863,SRR3928866,SRR3928871,SRR3928872,SRR3928873,SRR3928875,SRR3928878,SRR3928879,SRR3928888,SRR3928889,SRR3928890,SRR3928891,SRR3928892,SRR3928894,SRR3928897,SRR3931724,SRR3931735,SRR3931736,SRR3931747,SRR3931752,SRR3931763,SRR3931771,SRR3931775,SRR3931776,SRR3931781,SRR3931782,SRR3931787,SRR3931791,SRR3931792,SRR3931811,SRR3931812,SRR3931816,SRR3931817,SRR3931827,SRR3931829,SRR3931830,SRR3931833,SRR3931835,SRR3931840,SRR3931846,SRR3931851,SRR3931856,SRR3931857,SRR3931859,SRR3931877,SRR3931880,SRR3945280,SRR3945282,SRR3945287,SRR3945294,SRR3945296,SRR3945299,SRR3945301,SRR3945303,SRR3945309,SRR3945312,SRR3945315,SRR3945316,SRR3945317,SRR3945319,SRR3945326,SRR3945327,SRR3945332,SRR3945336,SRR3945341,SRR3945343,SRR3945349,SRR3945352,SRR3945469,SRR3945470,SRR3945476,SRR3945477,SRR3945479,SRR3945484,SRR3945487,SRR3945488,SRR3945489,SRR3945491,SRR3945494,SRR3949322,SRR3949329,SRR3949330,SRR3949332,SRR3949333,SRR3949343,SRR3949346,SRR3949347,SRR3949358,SRR3949367,SRR3949371,SRR3949377,SRR3949380,SRR3949381,SRR3949384,SRR3949387,SRR3949391,SRR3949394,SRR3949401,SRR3949402,SRR3949403,SRR3949404,SRR3949410,SRR3949414,SRR3949422,SRR3949424,SRR3949431,SRR3953716,SRR3953729,SRR3953732,SRR3953737,SRR3953739,SRR3953744,SRR3953746,SRR3953748,SRR3953751,SRR3953754,SRR3953757,SRR3953759,SRR3953761,SRR3953765,SRR3953768,SRR3953774,SRR3953783,SRR3953785,SRR3953792,SRR3953798,SRR3953805,SRR3953809,SRR3953811,SRR3953813,SRR3953814,SRR3953820,SRR3953826,SRR3953827,SRR3953829,SRR3953836,SRR3953840,SRR3953841,SRR3953843,SRR3953844,SRR3953847,SRR3953849,SRR3987226,SRR3987230,SRR3987234,SRR3987237,SRR3987238,SRR3987242,SRR3987244,SRR3987250,SRR3987251,SRR3987253,SRR3987258,SRR3987264,SRR3987270,SRR3987273,SRR3987276,SRR3987277,SRR3987280,SRR3987315,SRR3987316,SRR3987322,SRR3987324,SRR3987341,SRR3987345,SRR3987346,SRR3987349,SRR3987351,SRR3987357,SRR3987362,SRR3987363,SRR3987367,SRR3987369,SRR3989816,SRR3989819,SRR3989822,SRR3989823,SRR3989824,SRR3989826,SRR3989830,SRR3989831,SRR3989836,SRR3989839,SRR3989840,SRR3989845,SRR3989847,SRR3989850,SRR3989856,SRR3989860,SRR3989862,SRR3989863,SRR3989866,SRR3989869,SRR3989873,SRR3989877,SRR3989879,SRR3989881,SRR3989882,SRR3989888,SRR3989892,SRR3989893,SRR3989895,SRR3989897,SRR3989901,SRR3989905,SRR3989907,SRR4017544,SRR5114918,SRR5114921,SRR5114924,SRR5114927,SRR5114936,SRR5114948,SRR5114954,SRR5114957,SRR5114960,SRR5114963,SRR5114966,SRR5114969,SRR5114975,SRR5114978,SRR5114981,SRR5114984,SRR5114987,SRR5114990,SRR5114993,SRR5114996,SRR5114999,SRR5115002,SRR5115005,SRR5115008,SRR5115011,SRR5115017,SRR5115023,SRR5115026,SRR5115029,SRR5115032,SRR5115035,SRR5115041,SRR5115044,SRR5115047,SRR5115050,SRR5115053,SRR5115056
chr7:125000001-126000000,9,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928892_52_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931851_61_sv.txt,,,,,,,,,,,,,SRR3945303_69_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945494_14_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114957_41_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr7:128000001-129000000,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825058_64_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928859_54_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr7:129000001-130000000,5,3,3,,,,,,,,,,,,,,,,,,,SRR3760978_65_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931816_52_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945336_68_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr7:134000001-135000000,35,21,21,,,,SRR3987259_50_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3761002_43_sv.txt,,SRR3761011_8_sv.txt,,,,,,,SRR3761030_62_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928800_30_sv.txt,,,,,,,,,,,,,SRR3928849_48_sv.txt,,,,,,,,SRR3928872_60_sv.txt,,,,,,,SRR3928890_48_sv.txt,,,,,,,,SRR3931747_54_sv.txt,,,,,,,,,,,,,,,,SRR3931829_48_sv.txt,,,,,,,,,,,,,SRR3945282_34_sv.txt,,,,,,,,,,SRR3945316_62_sv.txt,,SRR3945319_59_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949371_19_sv.txt,,,,,,,SRR3949394_58_sv.txt,,,,,,,,,,,,,,,,,,,,SRR3953757_60_sv.txt,,,SRR3953765_34_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989830_45_sv.txt,,,,,,,,SRR3989856_43_sv.txt,,,,SRR3989866_56_sv.txt,,,,,,,SRR3989888_61_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr7:135000001-136000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931776_57_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr7:140000001-141000000,6,3,3,,,,,,SRR5115059_51_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825121_52_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949422_55_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr7:142000001-143000000,213,128,128,,,,SRR3987259_58_sv.txt,SRR5114912_63_sv.txt,,,,SRR3760946_69_sv.txt,SRR3760949_68_sv.txt,SRR3760954_61_sv.txt,,SRR3760960_53_sv.txt,,SRR3760965_58_sv.txt,,SRR3760973_63_sv.txt,,,,,,,,,,,SRR3761011_63_sv.txt,,SRR3761015_73_sv.txt,,SRR3761024_51_sv.txt,,SRR3761026_61_sv.txt,,,SRR3761035_36_sv.txt,,,,,SRR3825060_59_sv.txt,SRR3825064_54_sv.txt,,SRR3825076_66_sv.txt,SRR3825079_40_sv.txt,SRR3825081_48_sv.txt,,SRR3825086_60_sv.txt,,SRR3825093_49_sv.txt,,,SRR3825098_50_sv.txt,,,SRR3825108_61_sv.txt,SRR3825112_42_sv.txt,,,SRR3825125_40_sv.txt,,,,,,,SRR3825147_50_sv.txt,,SRR3928803_45_sv.txt,,,,,SRR3928827_67_sv.txt,,,,,SRR3928842_54_sv.txt,,SRR3928849_67_sv.txt,,,SRR3928856_62_sv.txt,,SRR3928863_48_sv.txt,SRR3928866_56_sv.txt,,SRR3928872_61_sv.txt,,SRR3928875_53_sv.txt,,,,,SRR3928890_49_sv.txt,SRR3928891_54_sv.txt,,SRR3928894_36_sv.txt,,,,SRR3931736_55_sv.txt,,SRR3931752_27_sv.txt,,SRR3931771_61_sv.txt,,SRR3931776_60_sv.txt,SRR3931781_61_sv.txt,,SRR3931787_64_sv.txt,,,,,,SRR3931817_59_sv.txt,SRR3931827_50_sv.txt,SRR3931829_49_sv.txt,,,,SRR3931840_43_sv.txt,SRR3931846_62_sv.txt,SRR3931851_50_sv.txt,SRR3931856_65_sv.txt,SRR3931857_11_sv.txt,SRR3931859_25_sv.txt,SRR3931877_57_sv.txt,SRR3931880_71_sv.txt,,SRR3945282_62_sv.txt,,SRR3945294_47_sv.txt,,,SRR3945301_58_sv.txt,SRR3945303_63_sv.txt,SRR3945309_62_sv.txt,SRR3945312_38_sv.txt,,SRR3945316_57_sv.txt,,,SRR3945326_66_sv.txt,SRR3945327_51_sv.txt,,,,,,,SRR3945469_57_sv.txt,,,,,SRR3945484_56_sv.txt,,,,,,,,,,,,SRR3949346_62_sv.txt,SRR3949347_56_sv.txt,,SRR3949367_67_sv.txt,,,,,,,SRR3949391_55_sv.txt,,,SRR3949402_66_sv.txt,,SRR3949404_50_sv.txt,,SRR3949414_48_sv.txt,,SRR3949424_60_sv.txt,,,,,,,,SRR3953746_56_sv.txt,SRR3953748_54_sv.txt,SRR3953751_56_sv.txt,SRR3953754_57_sv.txt,SRR3953757_55_sv.txt,,,,SRR3953768_65_sv.txt,,SRR3953783_69_sv.txt,SRR3953785_66_sv.txt,SRR3953792_55_sv.txt,,,SRR3953809_62_sv.txt,,,SRR3953814_61_sv.txt,,,,SRR3953829_53_sv.txt,SRR3953836_64_sv.txt,SRR3953840_66_sv.txt,,,,SRR3953847_66_sv.txt,SRR3953849_69_sv.txt,SRR3987226_58_sv.txt,SRR3987230_66_sv.txt,,SRR3987237_58_sv.txt,,SRR3987242_63_sv.txt,SRR3987244_58_sv.txt,,,SRR3987253_66_sv.txt,,SRR3987264_64_sv.txt,SRR3987270_58_sv.txt,SRR3987273_56_sv.txt,,,,,SRR3987316_52_sv.txt,,,SRR3987341_70_sv.txt,,SRR3987346_61_sv.txt,,SRR3987351_52_sv.txt,,,SRR3987363_55_sv.txt,,,SRR3989816_53_sv.txt,SRR3989819_45_sv.txt,,SRR3989823_53_sv.txt,SRR3989824_61_sv.txt,SRR3989826_49_sv.txt,,,SRR3989836_52_sv.txt,SRR3989839_56_sv.txt,SRR3989840_60_sv.txt,SRR3989845_58_sv.txt,,,,SRR3989860_72_sv.txt,,,,,,,SRR3989879_65_sv.txt,,,SRR3989888_62_sv.txt,SRR3989892_56_sv.txt,,SRR3989895_46_sv.txt,SRR3989897_56_sv.txt,,,,,,,,SRR5114927_33_sv.txt,,,SRR5114954_29_sv.txt,,SRR5114960_37_sv.txt,,,,SRR5114975_51_sv.txt,SRR5114978_47_sv.txt,SRR5114981_67_sv.txt,SRR5114984_25_sv.txt,,,,,,,SRR5115005_50_sv.txt,,,,,,SRR5115029_37_sv.txt,,,,SRR5115044_47_sv.txt,,,,
chr7:143000001-144000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953811_70_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr7:145000001-146000000,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761033_54_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987242_64_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr7:149000001-150000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949322_3_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr7:151000001-152000000,44,37,37,,,,,,,,,,,,,,,,,SRR3760973_61_sv.txt,,,,,,,,,,,,,,,,,SRR3761026_62_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825142_31_sv.txt,,,,,,,,,,,SRR3928830_47_sv.txt,,,,,,,,,,,,,,,,,SRR3928878_47_sv.txt,,,,,,,,,,SRR3931735_43_sv.txt,,,,SRR3931763_65_sv.txt,,,,,,,,,,SRR3931812_41_sv.txt,,,,,,,,,,SRR3931851_58_sv.txt,,SRR3931857_60_sv.txt,,SRR3931877_63_sv.txt,,SRR3945280_45_sv.txt,,SRR3945287_45_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945489_61_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953716_35_sv.txt,SRR3953729_36_sv.txt,,,,,,,,,,,SRR3953761_61_sv.txt,,SRR3953768_66_sv.txt,,SRR3953783_64_sv.txt,,,,,,,,,,,,,,,SRR3953841_60_sv.txt,SRR3953843_54_sv.txt,,SRR3953847_38_sv.txt,,,,,,,,SRR3987244_55_sv.txt,,,,,,,,,,,,,,,,,,,,,SRR3987362_48_sv.txt,SRR3987363_56_sv.txt,,SRR3987369_59_sv.txt,SRR3989816_50_sv.txt,SRR3989819_53_sv.txt,SRR3989822_45_sv.txt,SRR3989823_59_sv.txt,,,,,SRR3989836_4_sv.txt,,SRR3989840_61_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114948_51_sv.txt,,,SRR5114960_30_sv.txt,,,SRR5114969_27_sv.txt,,SRR5114978_31_sv.txt,,SRR5114984_33_sv.txt,,,,,,,,,,,,,,,,,,,,,
chr7:156000001-157000000,138,59,59,,,,SRR3987259_6_sv.txt,,,,,,SRR3760949_13_sv.txt,,,,,,,SRR3760973_14_sv.txt,,,,,,,,,,,,,SRR3761015_13_sv.txt,,,,,SRR3761030_8_sv.txt,,SRR3761035_53_sv.txt,SRR3825048_1_sv.txt,,,,,,,,,SRR3825081_45_sv.txt,SRR3825083_55_sv.txt,,,SRR3825093_51_sv.txt,SRR3825094_60_sv.txt,,,SRR3825100_11_sv.txt,,SRR3825108_7_sv.txt,SRR3825112_43_sv.txt,,,,,,,,,,,,,,,SRR3928810_51_sv.txt,,,SRR3928830_48_sv.txt,,,,,,,,,,,,SRR3928866_57_sv.txt,,SRR3928872_9_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931812_53_sv.txt,,,,,,,,SRR3931840_44_sv.txt,,SRR3931851_62_sv.txt,,,SRR3931859_67_sv.txt,,,,,,,,SRR3945299_62_sv.txt,,,,SRR3945312_10_sv.txt,,SRR3945316_63_sv.txt,,,SRR3945326_22_sv.txt,,,,,,SRR3945349_28_sv.txt,,,,,,SRR3945479_56_sv.txt,,,SRR3945488_53_sv.txt,,,,,,,,,SRR3949343_10_sv.txt,,,,,SRR3949371_8_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3953744_54_sv.txt,SRR3953746_58_sv.txt,SRR3953748_55_sv.txt,,,,,SRR3953761_15_sv.txt,SRR3953765_60_sv.txt,,,,,,SRR3953798_74_sv.txt,,,,SRR3953813_58_sv.txt,,,,SRR3953827_11_sv.txt,SRR3953829_55_sv.txt,,SRR3953840_68_sv.txt,,,,,,,,,,SRR3987238_67_sv.txt,,SRR3987244_16_sv.txt,,,,,,SRR3987270_13_sv.txt,,,,,,,,,,,SRR3987346_62_sv.txt,,,SRR3987357_58_sv.txt,,,SRR3987367_56_sv.txt,,,,,SRR3989823_9_sv.txt,,,,,,,,,,,,SRR3989860_73_sv.txt,SRR3989862_52_sv.txt,,SRR3989866_9_sv.txt,,SRR3989873_56_sv.txt,,,,SRR3989882_62_sv.txt,,,SRR3989893_63_sv.txt,,,,,,,,,,,,,,,,,SRR5114966_42_sv.txt,,,,,SRR5114984_44_sv.txt,,,,,SRR5114999_58_sv.txt,,,,,,,,,,SRR5115035_45_sv.txt,,SRR5115044_50_sv.txt,,,,
chr7:159000001-160000000,16,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825096_53_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928872_62_sv.txt,,,,,,,,,,,,,,,,SRR3931752_66_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945349_57_sv.txt,,,SRR3945470_63_sv.txt,,,,,,,,,,SRR3949322_28_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953826_68_sv.txt,,,,,,,,,,,,,,,,,,SRR3987251_57_sv.txt,,,,,,,,,,,,,,SRR3987345_61_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr8:6000001-7000000,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761015_74_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825106_38_sv.txt,,,,,,,,,,,,,,SRR3928803_44_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,SRR3928879_64_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945282_63_sv.txt,,,,,,,SRR3945309_63_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr8:10000001-11000000,11,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928872_63_sv.txt,,,,,,SRR3928889_42_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945303_70_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953829_56_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,SRR3987280_73_sv.txt,,,,,,,,,,,SRR3987362_4_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr8:15000001-16000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114999_59_sv.txt,,,,,,,,,,,,,,,,
chr8:23000001-24000000,12,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928804_24_sv.txt,,,,,,SRR3928831_12_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3928892_12_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945309_43_sv.txt,,,SRR3945316_64_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949394_50_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953827_10_sv.txt,,,,,,,SRR3953847_34_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989831_20_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115017_45_sv.txt,,,,,,,,,,,
chr8:26000001-27000000,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825086_8_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953792_37_sv.txt,,,,,,,,,,SRR3953829_7_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr8:36000001-37000000,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987351_53_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114981_71_sv.txt,,,,,,,,,,,,,,,,,SRR5115041_52_sv.txt,,,,,
chr8:37000001-38000000,2,1,1,,,,,,,,,,,,,SRR3760960_54_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
